id,legacy_path,module,submodule,file_type,category,applicability,status,status_basis,modern_candidate,migrated_file_1to1,mapping_basis_1to1,mapping_confidence_1to1,notes
LEGACY-01677,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Assets/css/global-switch.css,Portal,Portal/WebParts/Integration,.css,ux_frontend,applicable,completed,exact_path_match,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Assets/css/global-switch.css,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Assets/css/global-switch.css,exact_path_match,high,
LEGACY-01678,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Assets/css/global-switch.min.css,Portal,Portal/WebParts/Integration,.css,ux_frontend,applicable,completed,exact_path_match,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Assets/css/global-switch.min.css,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Assets/css/global-switch.min.css,exact_path_match,high,
LEGACY-01679,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Assets/images/Sites/ADD/embed.htm,Portal,Portal/WebParts/Integration,.htm,ux_page_component,applicable,completed,exact_path_match,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Assets/images/Sites/ADD/embed.htm,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Assets/images/Sites/ADD/embed.htm,exact_path_match,high,
LEGACY-01680,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Assets/images/Sites/ADD/embed_files/82b6bc440914c01297b99b4bca641a5dembedcompiled.css,Portal,Portal/WebParts/Integration,.css,ux_frontend,applicable,completed,exact_path_match,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Assets/images/Sites/ADD/embed_files/82b6bc440914c01297b99b4bca641a5dembedcompiled.css,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Assets/images/Sites/ADD/embed_files/82b6bc440914c01297b99b4bca641a5dembedcompiled.css,exact_path_match,high,
LEGACY-01681,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Assets/images/Sites/ADD/embed_files/82b6bc440914c01297b99b4bca641a5dembedcompiled__en.js,Portal,Portal/WebParts/Integration,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Assets/images/Sites/ADD/embed_files/82b6bc440914c01297b99b4bca641a5dembedcompiled__en.js,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Assets/images/Sites/ADD/embed_files/82b6bc440914c01297b99b4bca641a5dembedcompiled__en.js,exact_path_match,high,
LEGACY-01682,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Assets/images/Sites/ADD/lytebox.css,Portal,Portal/WebParts/Integration,.css,ux_frontend,applicable,completed,exact_path_match,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Assets/images/Sites/ADD/lytebox.css,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Assets/images/Sites/ADD/lytebox.css,exact_path_match,high,
LEGACY-01683,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Assets/images/Sites/ADD/mcgi.css,Portal,Portal/WebParts/Integration,.css,ux_frontend,applicable,completed,exact_path_match,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Assets/images/Sites/ADD/mcgi.css,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Assets/images/Sites/ADD/mcgi.css,exact_path_match,high,
LEGACY-01684,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Assets/images/Sites/ADD/popup.css,Portal,Portal/WebParts/Integration,.css,ux_frontend,applicable,completed,exact_path_match,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Assets/images/Sites/ADD/popup.css,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Assets/images/Sites/ADD/popup.css,exact_path_match,high,
LEGACY-01685,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Assets/images/Sites/mcgisg/sing.css,Portal,Portal/WebParts/Integration,.css,ux_frontend,applicable,completed,exact_path_match,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Assets/images/Sites/mcgisg/sing.css,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Assets/images/Sites/mcgisg/sing.css,exact_path_match,high,
LEGACY-01686,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Assets/templates/GetAccessReviewToAdmin.htm,Portal,Portal/WebParts/Integration,.htm,ux_page_component,applicable,completed,exact_path_match,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Assets/templates/GetAccessReviewToAdmin.htm,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Assets/templates/GetAccessReviewToAdmin.htm,exact_path_match,high,
LEGACY-01687,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/BibleReader/BibleAuth.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/IntBibleAuthViewComponent.cs,name_match,high,Replaced by IntBibleAuthViewComponent
LEGACY-01688,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/BibleReader/BibleAuth.ascx.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,completed,codebehind_of_matched_ascx,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/IntBibleAuthViewComponent.cs,manual_validated_viewcomponent_map,medium,Code-behind for .ascx that has ViewComponent replacement
LEGACY-01689,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/BibleReader/BibleBrowser.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/IntBibleBrowserViewComponent.cs,name_match,high,Replaced by IntBibleBrowserViewComponent
LEGACY-01690,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/BibleReader/BibleBrowser.ascx.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,completed,codebehind_of_matched_ascx,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/IntBibleBrowserViewComponent.cs,manual_validated_viewcomponent_map,medium,Code-behind for .ascx that has ViewComponent replacement
LEGACY-01691,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/BibleReader/BibleService.asmx,Portal,Portal/WebParts/Integration,.asmx,ux_page_component,applicable,completed,mapped_replacement_exists,BibleReader/BibleReader/Api/BibleApiController.cs,Apps/BibleReader/BibleReader/Api/BibleApiController.cs,report_mapped_direct,high,
LEGACY-01692,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/BibleReader/BibleService.asmx.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,not_applicable,obsolete_filetype,,Portal/WebParts/Integration/IntegrationParts/Api/LegacyIntegrationBibleServiceController.cs,manual_validated_endpoint_map,high,Code-behind for ASMX web service; replaced by REST API
LEGACY-01693,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Chat/ChatLobby.cshtml,Portal,Portal/WebParts/Integration,.cshtml,ux_page_component,applicable,completed,exact_path_match,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Chat/ChatLobby.cshtml,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Chat/ChatLobby.cshtml,exact_path_match,high,
LEGACY-01694,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Controllers/AttendanceController.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,completed,exact_path_match,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Controllers/AttendanceController.cs,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Controllers/AttendanceController.cs,exact_path_match,high,
LEGACY-01695,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Controllers/MemberController.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,completed,exact_path_match,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Controllers/MemberController.cs,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Controllers/MemberController.cs,exact_path_match,high,
LEGACY-01696,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/EventRegister/Attendee.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/IntAttendeeViewComponent.cs,name_match,high,Replaced by IntAttendeeViewComponent
LEGACY-01697,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/EventRegister/AttendeeForm.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/IntAttendeeFormViewComponent.cs,name_match,high,Replaced by IntAttendeeFormViewComponent
LEGACY-01698,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/EventRegister/Attendees.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/IntAttendeesViewComponent.cs,name_match,high,Replaced by IntAttendeesViewComponent
LEGACY-01699,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/EventRegister/Dashboard.cshtml,Portal,Portal/WebParts/Integration,.cshtml,ux_page_component,applicable,completed,exact_path_match,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/EventRegister/Dashboard.cshtml,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/EventRegister/Dashboard.cshtml,exact_path_match,high,
LEGACY-01700,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/EventRegister/EventRegisterUtil.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,completed,exact_path_match,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/EventRegister/EventRegisterUtil.cs,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/EventRegister/EventRegisterUtil.cs,exact_path_match,high,
LEGACY-01701,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/External.asmx,Portal,Portal/WebParts/Integration,.asmx,ux_page_component,applicable,not_applicable,obsolete_filetype,,N/A,no_deterministic_match,none,Legacy ASMX web services replaced by REST API endpoints
LEGACY-01702,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/External.asmx.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,not_applicable,obsolete_filetype,,N/A,no_deterministic_match,none,Code-behind for ASMX web service; replaced by REST API
LEGACY-01703,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/GlobalSwitch/Dashboard.cshtml,Portal,Portal/WebParts/Integration,.cshtml,ux_page_component,applicable,completed,exact_path_match,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/GlobalSwitch/Dashboard.cshtml,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/GlobalSwitch/Dashboard.cshtml,exact_path_match,high,
LEGACY-01704,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/GlobalSwitch/GlobalSwitch.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/IntGlobalSwitchViewComponent.cs,name_match,high,Replaced by IntGlobalSwitchViewComponent
LEGACY-01705,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/GlobalSwitch/GlobalSwitch.cshtml,Portal,Portal/WebParts/Integration,.cshtml,ux_page_component,applicable,completed,exact_path_match,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/GlobalSwitch/GlobalSwitch.cshtml,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/GlobalSwitch/GlobalSwitch.cshtml,exact_path_match,high,
LEGACY-01706,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/GlobalSwitch/GlobalSwitchHelper.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,completed,exact_path_match,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/GlobalSwitch/GlobalSwitchHelper.cs,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/GlobalSwitch/GlobalSwitchHelper.cs,exact_path_match,high,
LEGACY-01707,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/GlobalSwitch/GlobalSwitchTmpl.cshtml,Portal,Portal/WebParts/Integration,.cshtml,ux_page_component,applicable,completed,exact_path_match,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/GlobalSwitch/GlobalSwitchTmpl.cshtml,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/GlobalSwitch/GlobalSwitchTmpl.cshtml,exact_path_match,high,
LEGACY-01708,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/GlobalSwitch/HelpFeedback.cshtml,Portal,Portal/WebParts/Integration,.cshtml,ux_page_component,applicable,completed,exact_path_match,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/GlobalSwitch/HelpFeedback.cshtml,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/GlobalSwitch/HelpFeedback.cshtml,exact_path_match,high,
LEGACY-01709,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/GlobalSwitch/NativeApps.cshtml,Portal,Portal/WebParts/Integration,.cshtml,ux_page_component,applicable,completed,exact_path_match,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/GlobalSwitch/NativeApps.cshtml,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/GlobalSwitch/NativeApps.cshtml,exact_path_match,high,
LEGACY-01710,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/GlobalSwitch/Social.cshtml,Portal,Portal/WebParts/Integration,.cshtml,ux_page_component,applicable,completed,exact_path_match,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/GlobalSwitch/Social.cshtml,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/GlobalSwitch/Social.cshtml,exact_path_match,high,
LEGACY-01711,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/GlobalSwitch/VideoStream.cshtml,Portal,Portal/WebParts/Integration,.cshtml,ux_page_component,applicable,completed,exact_path_match,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/GlobalSwitch/VideoStream.cshtml,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/GlobalSwitch/VideoStream.cshtml,exact_path_match,high,
LEGACY-01712,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/GlobalSwitch/WebApps.cshtml,Portal,Portal/WebParts/Integration,.cshtml,ux_page_component,applicable,completed,exact_path_match,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/GlobalSwitch/WebApps.cshtml,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/GlobalSwitch/WebApps.cshtml,exact_path_match,high,
LEGACY-01713,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/LessonReviewer/AdminReviewer.cshtml,Portal,Portal/WebParts/Integration,.cshtml,ux_page_component,applicable,completed,exact_path_match,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/LessonReviewer/AdminReviewer.cshtml,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/LessonReviewer/AdminReviewer.cshtml,exact_path_match,high,
LEGACY-01714,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/LessonReviewer/AttendanceRequest.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/IntAttendanceRequestViewComponent.cs,name_match,high,Replaced by IntAttendanceRequestViewComponent
LEGACY-01715,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/LessonReviewer/AttendanceRequest.ascx.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,completed,codebehind_of_matched_ascx,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/IntAttendanceRequestViewComponent.cs,manual_validated_consolidated_map,high,Code-behind for .ascx that has ViewComponent replacement
LEGACY-01716,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/LessonReviewer/AttendanceRequests.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/IntAttendanceRequestsViewComponent.cs,name_match,high,Replaced by IntAttendanceRequestsViewComponent
LEGACY-01717,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/LessonReviewer/AttendanceRequests.ascx.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,completed,codebehind_of_matched_ascx,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/IntAttendanceRequestsViewComponent.cs,manual_validated_consolidated_map,high,Code-behind for .ascx that has ViewComponent replacement
LEGACY-01718,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/LessonReviewer/MemberSessions.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/IntMemberSessionsViewComponent.cs,name_match,high,Replaced by IntMemberSessionsViewComponent
LEGACY-01719,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/LessonReviewer/MemberSessions.ascx.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,completed,codebehind_of_matched_ascx,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/IntMemberSessionsViewComponent.cs,manual_validated_viewcomponent_map,medium,Code-behind for .ascx that has ViewComponent replacement
LEGACY-01720,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/LoginForgotRegister.cshtml,Portal,Portal/WebParts/Integration,.cshtml,ux_page_component,applicable,completed,exact_path_match,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/LoginForgotRegister.cshtml,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/LoginForgotRegister.cshtml,exact_path_match,high,
LEGACY-01721,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MakeUp.ashx,Portal,Portal/WebParts/Integration,.ashx,ux_page_component,applicable,not_applicable,obsolete_filetype,,N/A,no_deterministic_match,none,Legacy .ashx HTTP handlers replaced by middleware/endpoints
LEGACY-01722,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MakeUp.ashx.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,not_applicable,obsolete_filetype,,N/A,no_deterministic_match,none,Code-behind for .ashx HTTP handler; replaced by middleware/endpoints
LEGACY-01723,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MasterList/CompositeGroupManager.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/IntCompositeGroupManagerViewComponent.cs,name_match,high,Replaced by IntCompositeGroupManagerViewComponent
LEGACY-01724,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MasterList/Controls/WebGroupTab.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/IntWebGroupTabViewComponent.cs,name_match,high,Replaced by IntWebGroupTabViewComponent
LEGACY-01725,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MasterList/Controls/WebGroupTab.ascx.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,completed,codebehind_of_matched_ascx,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/IntWebGroupTabViewComponent.cs,manual_validated_viewcomponent_map,medium,Code-behind for .ascx that has ViewComponent replacement
LEGACY-01726,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MasterList/GroupEdit.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/IntGroupEditViewComponent.cs,name_match,high,Replaced by IntGroupEditViewComponent
LEGACY-01727,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MasterList/GroupEdit.ascx.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,completed,codebehind_of_matched_ascx,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/IntGroupEditViewComponent.cs,manual_validated_viewcomponent_map,medium,Code-behind for .ascx that has ViewComponent replacement
LEGACY-01728,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MasterList/GroupManager.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/IntGroupManagerViewComponent.cs,name_match,high,Replaced by IntGroupManagerViewComponent
LEGACY-01729,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MasterList/GroupManager.ascx.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,completed,codebehind_of_matched_ascx,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/IntGroupManagerViewComponent.cs,manual_validated_consolidated_map,high,Code-behind for .ascx that has ViewComponent replacement
LEGACY-01730,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MasterList/GroupOverview.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/IntGroupOverviewViewComponent.cs,name_match,high,Replaced by IntGroupOverviewViewComponent
LEGACY-01731,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MasterList/GroupOverview.ascx.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,completed,codebehind_of_matched_ascx,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/IntGroupOverviewViewComponent.cs,manual_validated_viewcomponent_map,medium,Code-behind for .ascx that has ViewComponent replacement
LEGACY-01732,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MasterList/GroupUserManager.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/IntGroupUserManagerViewComponent.cs,name_match,high,Replaced by IntGroupUserManagerViewComponent
LEGACY-01733,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MasterList/MemberAccess.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/IntMemberAccessViewComponent.cs,name_match,high,Replaced by IntMemberAccessViewComponent
LEGACY-01734,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MasterList/MemberAccess.ascx.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,completed,codebehind_of_matched_ascx,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/IntMemberAccessViewComponent.cs,manual_validated_viewcomponent_map,medium,Code-behind for .ascx that has ViewComponent replacement
LEGACY-01735,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MasterList/MemberEdit.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/IntMemberEditViewComponent.cs,name_match,high,Replaced by IntMemberEditViewComponent
LEGACY-01736,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MasterList/MemberEdit.ascx.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,completed,codebehind_of_matched_ascx,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/IntMemberEditViewComponent.cs,manual_validated_viewcomponent_map,medium,Code-behind for .ascx that has ViewComponent replacement
LEGACY-01737,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MasterList/MemberManager.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/IntMemberManagerViewComponent.cs,name_match,high,Replaced by IntMemberManagerViewComponent
LEGACY-01738,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MasterList/MemberManager.ascx.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,completed,codebehind_of_matched_ascx,,Portal/WebParts/Integration/IntegrationParts/ViewComponents/IntMemberManagerViewComponent.cs,manual_validated_viewcomponent_map,medium,Code-behind for .ascx that has ViewComponent replacement
LEGACY-01739,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MasterList/_CompositeGroupManager.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,manual_validated_path_compatibility_wrapper,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MasterList/_CompositeGroupManager.cshtml,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MasterList/_CompositeGroupManager.cshtml,manual_validated_viewcomponent_alias,high,Legacy .ascx path compatibility restored via .cshtml wrapper to ViewComponent Compositegroupmanager (Portal/WebParts/Integration/IntegrationParts/ViewComponents/CompositegroupmanagerViewComponent.cs)
LEGACY-01740,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MasterList/_GroupUserManager.ascx,Portal,Portal/WebParts/Integration,.ascx,ux_page_component,applicable,completed,manual_validated_path_compatibility_wrapper,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MasterList/_GroupUserManager.cshtml,Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MasterList/_GroupUserManager.cshtml,manual_validated_viewcomponent_alias,high,Legacy .ascx path compatibility restored via .cshtml wrapper to ViewComponent Groupusermanager (Portal/WebParts/Integration/IntegrationParts/ViewComponents/GroupusermanagerViewComponent.cs)
LEGACY-01741,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Member.asmx,Portal,Portal/WebParts/Integration,.asmx,ux_page_component,applicable,not_applicable,obsolete_filetype,,Portal/WebParts/Integration/IntegrationParts/Api/MemberApiController.cs,manual_validated_service_consolidation,high,Legacy ASMX web services replaced by REST API endpoints
LEGACY-01742,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Member.asmx.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,not_applicable,obsolete_filetype,,Portal/WebParts/Integration/IntegrationParts/Api/MemberApiController.cs,manual_validated_service_consolidation,high,Code-behind for ASMX web service; replaced by REST API
LEGACY-01743,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Member.svc,Portal,Portal/WebParts/Integration,.svc,ux_page_component,applicable,not_applicable,obsolete_filetype,,Portal/WebParts/Integration/IntegrationParts/Api/MemberApiController.cs,manual_validated_service_consolidation,high,WCF .svc services removed; replaced by REST API endpoints
LEGACY-01744,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/Member.svc.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,not_applicable,obsolete_filetype,,Portal/WebParts/Integration/IntegrationParts/Api/MemberApiController.cs,manual_validated_service_consolidation,high,Code-behind for WCF service; replaced by REST API
LEGACY-01745,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MemberVisitPrintPreview.ashx,Portal,Portal/WebParts/Integration,.ashx,ux_page_component,applicable,not_applicable,obsolete_filetype,,N/A,no_deterministic_match,none,Legacy .ashx HTTP handlers replaced by middleware/endpoints
LEGACY-01746,Legacy/Portal/WebParts/Integration/IntegrationParts/Apps/Integration/MemberVisitPrintPreview.ashx.cs,Portal,Portal/WebParts/Integration,.cs,backend_library,applicable,not_applicable,obsolete_filetype,,N/A,no_deterministic_match,none,Code-behind for .ashx HTTP handler; replaced by middleware/endpoints
